Product ID,Product Name,Department,Title,Review Text,Reviewer Name,Original Platform,Stars Given,Review Date,Scrape Date
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,bad,the phone wont let me activate it tells me to take it back where i purchased it theres a problem,Jackie,Walmart,1 out of 5 stars review,01/10/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,"phone sale wasnt done properly on their end,",not,Walmart,1 out of 5 stars review,01/03/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,pos,its an ok phone i just dont like it,Rodney,Walmart,1 out of 5 stars review,11/19/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Great phone for the price!,"This phone is in my opinion, great! Even my husband bought one because we were tired of Safelink!
This phone meets all our expectations and then some! I know, some reviews don't think much of it, but I've been with at%26t since 2000, so I'm pretty partial to what phone and company I use for my service.
All in all, GREAT phone people!!",LadyCJ63645,Walmart,5 out of 5 stars review,No Date,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,This phone bricked my SIM card.,"Put my old sim card into this phone when I got it, spent hours doing all the transfer of my apps/data, and it said I had full 5G coverage so I thought it was good to go.  Tried to make a call and got a canned message that said to return to the vendor, wouldn't make calls or send texts.  I popped the sim card back into my old phone to try and call customer service, but now my old phone was unable to make calls or send texts as well.  
Took the phone back to Walmart, but they said they can't do anything and I had to go to an AT%26T store.   Went to the store, and had 3 different people trying to figure out what was wrong.   They said my account had been suspended, and I showed the texts showing I had just successfully renewed/paid for the mon...",BLAL,Walmart,1 out of 5 stars review,No Date,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Do not purchase from website,"Device is fine for the cost, but DO NOT PURCHASE FROM WALMART.COM. 

Device is not activated so AT%26T flags it as stolen and locks your account. Both at%26t and Wal-Mart chatbot say to take it to the store for activation. Defeats the purpose of ordering it online.

Three different Wal-Mart locations and none had a clue how to activate the device since they didn't sell it. Suggestions ranged from turn it off then on, buy a new SIM card, and return it then repurchase it. 

If you want a decent phone for the money, this is a good option. Just DON'T BUY IT ONLINE. Go to a brick and mortar store, it will save you time and headaches.",TJ,Walmart,2 out of 5 stars review,2/15/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,An object lesson in frustration,"When I bought this phone from Walmart com it was not properly scanned and locked my SIM card so that I could not use it in my new or old phone. Between Walmart and at%26t it took days to get my new phone properly fixed and online. In the meantime the same phone has been discounted $60.00. 
No I am not really happy with the service or the outcome. 

As for the phone I guess it is probably a good deal I wouldn't know as I have not been able to use it yet.",Donald,Walmart,2 out of 5 stars review,02/07/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,great phone but didnt scan the barcodes,amazing phone but when i received the phone i tried to activate it and had to wait 2 days because someone didnt scan both barcodes to allow Att to know that the phone had been purchased.,teddy,Walmart,2 out of 5 stars review,2/29/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,"Phone is fine, Activation was dreadful!!","The phone was was fine. Packaging was dusty and dirty. Went to ATT to activate phone and add to my multi line account. Service worked for about an hour or so, then stopped. Went back to ATT store, they couldn't figure it out so they called there support and I was told that the phone wasn't scanned as sold from Walmart before it was sent to me. ATT told me to contact Walmart so they can fix. I called Walmart CS and was told to take the phone to a Walmart store with receipt so they scan it as sold. I was given a $25 credit for inconvenience. So I went to the Walmart store and they had to return/refund the phone and sell it back to me. Well, that didn't work. After a few more hours, I chatted with ATT via text from the phone and I told them ev...",VividBuyer,Walmart,2 out of 5 stars review,12/29/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,slowed down way top quick,i did not like how easily the screen broke and how slow it got after loading a couple apps.,bubba,Walmart,2 out of 5 stars review,1/31/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,Everything was going good for about 6 weeks then it started freezing and now it won't stay charged.,Charlotte,Walmart,2 out of 5 stars review,9/30/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,After 1 month the phone is taking forever to charge. And this is the second one I've purchased because the last one did the same thing. I thought maybe the first one was just faulty but it's the brand.,Mary,Walmart,2 out of 5 stars review,07/06/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,You get what you pay for,"This phone 
is glitchy with some applications and websites which used to work on my older tracfone. I started having trouble with some sites/apps working on my old phone and thought it was technology had progressed beyond my old phone. After buying this new one. though, I am having the same problems. The Wifi calling doesn't always work, and the speech to text doesn't work well at all. I also find the auto-correct function, in typing,  to be more trouble than it's worth. Bottom line, if you are looking for a phone which you will use with a lot of apps or the internet, don't buy this phone!",B,Walmart,2 out of 5 stars review,2/26/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,the inverted button is AWFUL,Sherry,Walmart,2 out of 5 stars review,07/08/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,I hate this phone,"this phone has been a vexation to my soul from the moment I took it out of the box and started setting it up. I should have kept my $40 moto g pure. The keyboard is slow and stupid, always suggesting the wrong words. sometimes it actually suggests the right word, but when you go to click it before your finger hits it , suddenly it changes and and causes you to accidentally post the wrong word, then you have to delete it. it takes forever to type anything. as you can see it also doesn't capitalize the first letter of a sentence. It's supposed to wake the screen when you pick it up or when you look at screen. it never does. trying to get the fingerprint scanner to read my fingerprint is a battle every single time I try to unlock my phone. I u...",bryan,Walmart,2 out of 5 stars review,11/07/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Junk,USB stops yhen screen stops then it dies,Henry,Walmart,2 out of 5 stars review,2/28/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Michelle,Walmart,2 out of 5 stars review,2/25/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,nancy,Walmart,2 out of 5 stars review,11/20/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Great phone for the price!,"This phone is in my opinion, great! Even my husband bought one because we were tired of Safelink!
This phone meets all our expectations and then some! I know, some reviews don't think much of it, but I've been with at%26t since 2000, so I'm pretty partial to what phone and company I use for my service.
All in all, GREAT phone people!!",LadyCJ63645,Walmart,5 out of 5 stars review,No Date,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,This phone bricked my SIM card.,"Put my old sim card into this phone when I got it, spent hours doing all the transfer of my apps/data, and it said I had full 5G coverage so I thought it was good to go.  Tried to make a call and got a canned message that said to return to the vendor, wouldn't make calls or send texts.  I popped the sim card back into my old phone to try and call customer service, but now my old phone was unable to make calls or send texts as well.  
Took the phone back to Walmart, but they said they can't do anything and I had to go to an AT%26T store.   Went to the store, and had 3 different people trying to figure out what was wrong.   They said my account had been suspended, and I showed the texts showing I had just successfully renewed/paid for the mon...",BLAL,Walmart,1 out of 5 stars review,No Date,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,OOOOOOOOOOOOOOOOOOOOHHHHHH,Why in the world didnt this Phone come from a Walmart around here everything is shipped I do not understand if this store doesnt have it get it from a nother Walmart.,Barbara,Walmart,3 out of 5 stars review,2/24/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,no plug in box,the fact that it don't come with a charger just the cord no plug in I don't like that because it's a USB c to USB c and I don't have a plug-in for it,Tammi,Walmart,3 out of 5 stars review,02/07/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,didn't realize it was att prepaid phone. It's too.,"prompt,on time . will send back to get another one because of Carrier ATT",Hazel,Walmart,3 out of 5 stars review,03/05/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Still working on it got till Feb 14,Having trouble getting phone turned on at att they said walmart still had the phone in stock,Minnie,Walmart,3 out of 5 stars review,02/07/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,no fingerprint on it thought it would,Jeffrey,Walmart,3 out of 5 stars review,12/07/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,"Ok, But not as good as the S Series.","It's a nice little phone, but make sure they have a case for it before you purchase it. I didn't set mine up until the following day when it dawned on me that I had nothing to protect it. Went back to Wal-Mart and they didn't carry the cases for it yet. Ordered one through a different venue, but shattered the screen before the 2 day shipping could get it here. I'm just used to the tougher S Series phones. But as far as the phones functionality, it's a pretty good product.",Laura,Walmart,3 out of 5 stars review,02/02/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Joshua,Walmart,3 out of 5 stars review,2/27/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Belinda,Walmart,3 out of 5 stars review,11/15/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Doug,Walmart,3 out of 5 stars review,1/14/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,CYNTHIA,Walmart,3 out of 5 stars review,05/11/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Great phone for the price!,"This phone is in my opinion, great! Even my husband bought one because we were tired of Safelink!
This phone meets all our expectations and then some! I know, some reviews don't think much of it, but I've been with at%26t since 2000, so I'm pretty partial to what phone and company I use for my service.
All in all, GREAT phone people!!",LadyCJ63645,Walmart,5 out of 5 stars review,No Date,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,This phone bricked my SIM card.,"Put my old sim card into this phone when I got it, spent hours doing all the transfer of my apps/data, and it said I had full 5G coverage so I thought it was good to go.  Tried to make a call and got a canned message that said to return to the vendor, wouldn't make calls or send texts.  I popped the sim card back into my old phone to try and call customer service, but now my old phone was unable to make calls or send texts as well.  
Took the phone back to Walmart, but they said they can't do anything and I had to go to an AT%26T store.   Went to the store, and had 3 different people trying to figure out what was wrong.   They said my account had been suspended, and I showed the texts showing I had just successfully renewed/paid for the mon...",BLAL,Walmart,1 out of 5 stars review,No Date,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Review of Samsung A-14,It was a great value had quite a bit of storage at 64 mb instead of 32 plus available slot for sd card for more storage. I love the pics it takes. I dislike though the large size Galaxy is Android's beefer version to compete with I - Phone although I- Phone beats it in available storge and the size. It's a huge upgrade from Android and it's close to I-Phone.,maxium234,Walmart,4 out of 5 stars review,1/26/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,good but cant activate untill purchase finalized,i purchased a new phone for my fiance with a new card on here and because the sale is pending it will not let me activate the phone untill they finalize the sale. never had this issue purchasing in store we got our daughter the same phone in store and put her sim in it and it just worked .so if you do buy online dont activate your minutes untill the sale is completed otherwise the phone is nice for the price range.,bob,Walmart,4 out of 5 stars review,12/14/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Feature packed phone for a bargain price,"AT%26T Samsung A14 5G phone. Only had it a week but I am very happy with it. Lots of features and capabilities, even has facial recognition to unlock the phone. Battery lasts a LONG time, at least double my old SM-J337A. The only drawback is the size. 6.6 inches is too big. I would have much preferred 5- 5.5 inches But Samsung doesn't want to make compact phones anymore.",Cecil,Walmart,4 out of 5 stars review,01/03/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Nice value for Budget phone.,"I ordered 2 of these as prepaid and was easily able to have ATT people swap sims and add to an existing account so they are no longer prepaid. You can probably swap yourself but will need to call ATT and get it added to your existing account or have the ATT store set you up. If you don't have an existing account you will probably have to buy an ATT sim. Or just use them as prepaid phones like they are advertised.  Ordered waterproof cases separately for obvious reasons.  They only have 2g of ram which turns to 4 with the virtual memory turned on. If you have tons of pics to transfer get  a 256g micro sd  ahead of time. Takes the usual amount of time to set up but by using Samsungs Smart Switch mobile app, pics and files were an easy transfe...",WantAGoodValue,Walmart,4 out of 5 stars review,12/08/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Good phone,"Postives: Screen width and height, 
Features, memory. QR SCAM FOR TRANSFERRING ALL INFO FOR PHONE. 

Negative: Bluetooth connection will go in and out. 

Overall good phone.",Anonymous,Walmart,4 out of 5 stars review,11/04/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,can not return phone,I didnt realize this was a AT%26T phone and want to purchase one unlocked. However nothing shows me how to return my item and by another one. Im very frustrated that there are no options for return. I cant use this phone!,Flora,Walmart,4 out of 5 stars review,9/17/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,It's a good phone but it's slow sometimes,Justin,Walmart,4 out of 5 stars review,03/09/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,"Its good for my Games and my phone calls, I was about to get a Samsung Galaxy A54 5G but it was a little too much But got this phone intead",Andy,Walmart,4 out of 5 stars review,12/24/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,it didn't have everything for the phone,it said it came with a memory card or SIM card and it didn't have one in there so that was missing of the package,amy,Walmart,4 out of 5 stars review,12/26/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,great phone at a great price,"easy to use , lots of extra little features my last phone didn't have.",April,Walmart,4 out of 5 stars review,12/30/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,So far so good.,Great screen colors. For the money its good.,Rabbitwv,Walmart,4 out of 5 stars review,12/17/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,dont like the volume its too low even on speaker,Judy,Walmart,4 out of 5 stars review,12/31/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Great phone need C type to USB cord.,I'll need to get an adapter it does come with a C type to USB.,euconjk41,Walmart,4 out of 5 stars review,10/22/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,good phone for the money,works great! good battery ! plenty of space. nice look to it and feel.,melody,Walmart,4 out of 5 stars review,10/24/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,Great phone. Camera isn't too great tho,maryjanelovesthepapa,Walmart,4 out of 5 stars review,5/19/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Great price for a replacement A14 5G,"I bought this in store to avoid problems other reviewers had with online purchased phones. I've had a Galaxy A14 before but due to my fault it was damaged. I was able to swap in my consumer cellular card before turning the phone on (also an AT%26T prepay). It seems to be working great, and at $80 right now it is less than half the price of the A14 that Consumer Cell had on the shelf.",Consumer,Walmart,4 out of 5 stars review,2/13/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,att prepaid phone,"So far it's great, had it 17 days. Easy to transfer my old accounts %26 apps using smart switch. I paid $129 but I see it's on sale for $79 now 17 days later.  I'm not lucky.",xxDebxx,Walmart,4 out of 5 stars review,02/07/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,ringtones,everything switched over but my ringtones I had 4 each person,seachaser,Walmart,4 out of 5 stars review,03/06/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,"Decent phone, lacking camera quality, fast battery","So far, the Samsung Galaxy A14 5G is not that bad. It has a great battery life. It lasts me around 18 hours with all day use of texting, social media, etc. It is pretty fast at switching screens. The only con I've noticed about the A14 is the basic camera (too white, too much exposure, comparable to older model galaxies). Another con about this phone is when you are playing mobile games, it can get laggy. Overall, if you are looking for a low-budget phone with a great battery life and fast response time, look no further. This one gives you what you need for a cheap price.",Landen,Walmart,4 out of 5 stars review,2/16/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,NANCY,Walmart,4 out of 5 stars review,03/01/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Great phone for the price!,"This phone is in my opinion, great! Even my husband bought one because we were tired of Safelink!
This phone meets all our expectations and then some! I know, some reviews don't think much of it, but I've been with at%26t since 2000, so I'm pretty partial to what phone and company I use for my service.
All in all, GREAT phone people!!",LadyCJ63645,Walmart,5 out of 5 stars review,No Date,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,This phone bricked my SIM card.,"Put my old sim card into this phone when I got it, spent hours doing all the transfer of my apps/data, and it said I had full 5G coverage so I thought it was good to go.  Tried to make a call and got a canned message that said to return to the vendor, wouldn't make calls or send texts.  I popped the sim card back into my old phone to try and call customer service, but now my old phone was unable to make calls or send texts as well.  
Took the phone back to Walmart, but they said they can't do anything and I had to go to an AT%26T store.   Went to the store, and had 3 different people trying to figure out what was wrong.   They said my account had been suspended, and I showed the texts showing I had just successfully renewed/paid for the mon...",BLAL,Walmart,1 out of 5 stars review,No Date,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Michael,Walmart,4 out of 5 stars review,03/06/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,KYChelle,Walmart,4 out of 5 stars review,01/03/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Lucius,Walmart,4 out of 5 stars review,11/20/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,thomas,Walmart,4 out of 5 stars review,01/09/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Debbie,Walmart,4 out of 5 stars review,11/15/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Gregg,Walmart,4 out of 5 stars review,08/04/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Jaden,Walmart,4 out of 5 stars review,11/13/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Danielle,Walmart,4 out of 5 stars review,8/18/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Rita,Walmart,4 out of 5 stars review,10/13/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Kara,Walmart,4 out of 5 stars review,06/10/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,robb,Walmart,4 out of 5 stars review,5/13/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,No Review Text,Freddie,Walmart,4 out of 5 stars review,11/17/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Great phone for the price!,"This phone is in my opinion, great! Even my husband bought one because we were tired of Safelink!
This phone meets all our expectations and then some! I know, some reviews don't think much of it, but I've been with at%26t since 2000, so I'm pretty partial to what phone and company I use for my service.
All in all, GREAT phone people!!",LadyCJ63645,Walmart,5 out of 5 stars review,No Date,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,This phone bricked my SIM card.,"Put my old sim card into this phone when I got it, spent hours doing all the transfer of my apps/data, and it said I had full 5G coverage so I thought it was good to go.  Tried to make a call and got a canned message that said to return to the vendor, wouldn't make calls or send texts.  I popped the sim card back into my old phone to try and call customer service, but now my old phone was unable to make calls or send texts as well.  
Took the phone back to Walmart, but they said they can't do anything and I had to go to an AT%26T store.   Went to the store, and had 3 different people trying to figure out what was wrong.   They said my account had been suspended, and I showed the texts showing I had just successfully renewed/paid for the mon...",BLAL,Walmart,1 out of 5 stars review,No Date,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Great phone for the price!,"This phone is in my opinion, great! Even my husband bought one because we were tired of Safelink!
This phone meets all our expectations and then some! I know, some reviews don't think much of it, but I've been with at%26t since 2000, so I'm pretty partial to what phone and company I use for my service.
All in all, GREAT phone people!!",LadyCJ63645,Walmart,5 out of 5 stars review,2/14/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Fantastic deal and a true bargain!,"Happy Meal cellphone for AT%26T Prepaid Account - VERY GOOD VALUE for money spent!  Nice clear and sharp touchscreen, decent battery life, good bluetooth, overall a winner for the $$ you pay.  Yes, nicer phones available, but compared with my S23 Ultra which is the flagship of Samsung phones (ok S24 just came out), this guy is DECENT!  I would recommend especially for the 'sale price' this one is listed at.",Techie,Walmart,5 out of 5 stars review,02/09/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,it works awesome,"it's a cheap little phone but it works great. i use it to back up my data and watch videos on if my first phone is dead lol. since i have it. i wanted a new phone just in case my old one broke down, since it's been seeming to. i got a case and storage but no data. comes with a chip though, for data. just havent used it yet.",megan,Walmart,5 out of 5 stars review,1/17/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Good new phone.,"Walmart price was lower than ATT price. Able to have more apps available. Transitioning info from dead old phone has taken a bit of work  Must use SIM card provided, old ones not compatible. Call the carrier for help keeping old number or risk getting a new number and changing number on websites and notifying contacts.",Joseph,Walmart,5 out of 5 stars review,1/19/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Not bad,It's a great phone. Does everything it needs to do. Dropped it on my tile floor so hard it turned itself off and back on but then it went right back to working.,SeriousGoose,Walmart,5 out of 5 stars review,2/16/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Great Phone for Price,"I had the A12 before I bought this A14.  I wanted 64gb and got this for a really great price.  It has significantly better features:  fingerprint security, screen customization, attaching photos and videos faster and more easily.  I am very happy with this phone.",Shir,Walmart,5 out of 5 stars review,11/28/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Great Budget Phone,"Solid battery life,  decent processing power,  acceptable camera - it's important to remind ourselves that ten years ago nothing was this nice.  It has been a great phone for my teenage son and daughter.",Kil,Walmart,5 out of 5 stars review,1/26/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Great phone!,"Phone is great! Camera is great quality and the phone is honestly just as good as the Samsung Galaxy S phones (we have one of those too) but cheaper. I did have to go into an AT%26T  store to get a different SIM card as I have post paid plan already. But it was super quick and easy (and free), so this was a great deal!",VO,Walmart,5 out of 5 stars review,8/16/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,This cell phone works,Love this phone! I had an A11 and this phone had improved a lot faster and the touch screen is a very light touch! A,LOVELYFL,Walmart,5 out of 5 stars review,03/02/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,good value,I putchased this for my husband.  We have a plan through AT%26T.  We put the sims from his old galaxy phone into this one and it worked like a charm.  Good phone with much more memory than his old one.  The battery life is much longer as well?,sneely,Walmart,5 out of 5 stars review,01/07/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Great replacement,Bought as a replacement for a post paid plan. Works on AT%26T post paid plan even though it's a prepaid phone. I put my SIM card in it before starting up,William,Walmart,5 out of 5 stars review,12/14/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Know exactly what you want,"Although this phone is larger than my old one in my case that's a good thing, because now I have a harder time working with smaller things than I do with large ones. So it was just what I was looking for",letusgohaome,Walmart,5 out of 5 stars review,11/11/2023,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,No Title,nice phone. worth the money,melissa,Walmart,5 out of 5 stars review,03/01/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Phone is good so far,Phone is pretty good it is a little on the thicker side but its still an alright phone.,Gabriel,Walmart,5 out of 5 stars review,03/08/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,Best Phone Ive bought.,"Phone came in 
no damage done via FedEx 
and it was on time

5/5",Ezra,Walmart,5 out of 5 stars review,2/18/2024,15/03/2024
1051471277,"Back to AT&T Samsung Galaxy A14 5G, 64GB Black - Prepaid Smartphone",Electronics,This phone is great!,The phone is a little bit big.,IvoryRose,Walmart,5 out of 5 stars review,2/25/2024,15/03/2024
